id,label
144296,0
144299,0
144304,0
144305,0
144306,0
144309,0
144310,0
144311,0
144312,0
144313,0
144315,0
144318,0
144322,0
144323,0
144325,0
144328,0
144337,0
144341,0
144342,0
144343,0
144344,0
144351,0
144354,0
144355,0
144356,0
144357,0
144359,0
144360,0
144362,0
144363,0
144365,0
144369,0
144370,0
144371,0
144375,0
144377,0
144378,0
144379,0
144380,0
144381,0
144382,0
144384,0
144386,0
144388,0
144389,0
144390,0
144393,0
144396,0
144397,0
144399,0
144400,0
144401,0
144405,0
144406,0
144407,0
144408,0
144409,0
144410,0
144412,0
144413,0
144414,0
144416,0
144417,0
144422,0
144424,0
144426,0
144427,0
144428,0
144435,0
144437,0
144438,0
144441,0
144442,0
144445,0
144447,0
144449,0
144452,0
144453,0
144456,0
144459,0
144460,0
144461,0
144463,0
144464,0
144466,0
144471,0
144472,0
144474,0
144475,0
144476,0
144479,0
144481,0
144482,0
144483,0
144484,0
144485,0
144490,0
144491,0
144492,0
144494,0
144495,0
144496,0
144497,0
144498,0
144505,0
144507,0
144511,0
144513,0
144514,0
144516,0
144517,0
144518,0
144520,0
144521,0
144522,0
144523,0
144524,0
144525,0
144527,0
144530,0
144539,0
144542,0
144543,0
144544,0
144547,0
144550,0
144556,0
144557,0
144560,0
144562,0
144565,0
144568,0
144572,0
144575,0
144576,0
144578,0
144580,0
144582,0
144583,0
144584,0
144585,0
144589,0
144592,0
144595,0
144597,0
144598,0
144599,0
144602,0
144605,0
144607,0
144608,0
144612,0
144613,0
144615,0
144619,0
144621,0
144622,0
144623,0
144624,0
144625,0
144627,0
144628,0
144629,0
144632,0
144633,0
144634,0
144636,0
144637,0
144639,0
144641,0
144648,0
144649,0
144650,0
144653,0
144655,0
144658,0
144660,0
144661,0
144663,0
144666,0
144668,0
144671,0
144675,0
144676,0
144678,0
144679,0
144683,0
144686,0
144689,0
144690,0
144691,0
144692,0
144693,0
144696,0
144697,0
144701,0
144703,0
144704,0
144705,0
144706,0
144707,0
144708,0
144709,0
144710,0
144711,0
144712,0
144713,0
144716,0
144717,0
144721,0
144725,0
144727,0
144728,0
144732,0
144734,0
144735,0
144736,0
144737,0
144739,0
144741,0
144742,0
144743,0
144746,0
144749,0
144752,0
144754,0
144755,0
144759,0
144762,0
144765,0
144766,0
144767,0
144768,0
144770,0
144771,0
144774,0
144775,0
144776,0
144778,0
144779,0
144780,0
144783,0
144784,0
144786,0
144787,0
144788,0
144789,0
144790,0
144792,0
144793,0
144796,0
144799,0
144801,0
144805,0
144810,0
144811,0
144812,0
144815,0
144816,0
144817,0
144818,0
144821,0
144822,0
144831,0
144833,0
144835,0
144836,0
144838,0
144840,0
144849,0
144851,0
144852,0
144854,0
144855,0
144856,0
144857,0
144858,0
144861,0
144863,0
144864,0
144867,0
144870,0
144874,0
144875,0
144876,0
144877,0
144878,0
144879,0
144882,0
144889,0
144893,0
144894,0
144895,0
144896,0
144898,0
144901,0
144902,0
144904,0
144905,0
144907,0
144908,0
144909,0
144915,0
144918,0
144919,0
144920,0
144922,0
144925,0
144926,0
144928,0
144933,0
144935,0
144936,0
144939,0
144941,0
144942,0
144943,0
144944,0
144946,0
144948,0
144949,0
144951,0
144952,0
144953,0
144955,0
144956,0
144958,0
144961,0
144964,0
144965,0
144966,0
144968,0
144971,0
144977,0
144980,0
144983,0
144990,0
144991,0
144994,0
144995,0
144998,0
144999,0
145000,0
145001,0
145004,0
145008,0
145011,0
145015,0
145017,0
145023,0
145024,0
145025,0
145026,0
145028,0
145033,0
145034,0
145035,0
145037,0
145039,0
145040,0
145041,0
145042,0
145045,0
145049,0
145050,0
145053,0
145054,0
145055,0
145058,0
145062,0
145064,0
145065,0
145066,0
145067,0
145069,0
145071,0
145073,0
145074,0
145076,0
145077,0
145084,0
145087,0
145088,0
145090,0
145091,0
145092,0
145093,0
145095,0
145096,0
145098,0
145101,0
145103,0
145104,0
145115,0
145118,0
145122,0
145123,0
145124,0
145127,0
145129,0
145130,0
145133,0
145134,0
145135,0
145138,0
145141,0
145142,0
145145,0
145146,0
145152,0
145153,0
145154,0
145155,0
145156,0
145161,0
145162,0
145163,0
145166,0
145170,0
145171,0
145173,0
145175,0
145177,0
145181,0
145183,0
145184,0
145186,0
145191,0
145198,0
145199,0
145200,0
145203,0
145207,0
145208,0
145210,0
145213,0
145220,0
145221,0
145222,0
145223,0
145224,0
145242,0
145244,0
145246,0
145247,0
145248,0
145252,0
145254,0
145256,0
145257,0
145258,0
145259,0
145260,0
145261,0
145262,0
145263,0
145264,0
145265,0
145266,0
145269,0
145272,0
145274,0
145276,0
145277,0
145279,0
145282,0
145285,0
145289,0
145291,0
145292,0
145293,0
145294,0
145296,0
145297,0
145298,0
145299,0
145302,0
145304,0
145309,0
145310,0
145311,0
145315,0
145316,0
145317,0
145318,0
145320,0
145321,0
145323,0
145324,0
145325,0
145326,0
145328,0
145331,0
145332,0
145333,0
145335,0
145336,0
145337,0
145338,0
145340,0
145343,0
145347,0
145348,0
145349,0
145350,0
145352,0
145353,0
145354,0
145355,0
145356,0
145357,0
145361,0
145365,0
145367,0
145370,0
145372,0
145374,0
145377,0
145378,0
145388,0
145390,0
145391,0
145397,0
145398,0
145399,0
145400,0
145401,0
145403,0
145404,0
145406,0
145409,0
145410,0
145412,0
145414,0
145415,0
145419,0
145421,0
145426,0
145427,0
145428,0
145431,0
145432,0
145433,0
145435,0
145436,0
145439,0
145440,0
145442,0
145443,0
145444,0
145445,0
145446,0
145448,0
145449,0
145450,0
145451,0
145458,0
145460,0
145465,0
145467,0
145470,0
145473,0
145478,0
145482,0
145484,0
145487,0
145488,0
145491,0
145492,0
145493,0
145496,0
145497,0
145498,0
145500,0
145501,0
145506,0
145509,0
145510,0
145513,0
145514,0
145518,0
145519,0
145522,0
145524,0
145526,0
145528,0
145529,0
145534,0
145535,0
145537,0
145538,0
145540,0
145543,0
145547,0
145548,0
145549,0
145552,0
145553,0
145554,0
145557,0
145558,0
145559,0
145560,0
145566,0
145574,0
145578,0
145580,0
145584,0
145594,0
145597,0
145599,0
145601,0
145602,0
145603,0
145605,0
145606,0
145610,0
145615,0
145616,0
145617,0
145618,0
145619,0
145621,0
145623,0
145624,0
145626,0
145627,0
145628,0
145639,0
145640,0
145641,0
145644,0
145645,0
145652,0
145653,0
145654,0
145657,0
145658,0
145659,0
145664,0
145665,0
145666,0
145668,0
145670,0
145673,0
145677,0
145679,0
145682,0
145683,0
145686,0
145688,0
145690,0
145691,0
145696,0
145702,0
145706,0
145708,0
145710,0
145713,0
145714,0
145718,0
145721,0
145724,0
145725,0
145730,0
145736,0
145737,0
145738,0
145740,0
145741,0
145742,0
145745,0
145746,0
145749,0
145754,0
145758,0
145764,0
145770,0
145771,0
145773,0
145775,0
145779,0
145782,0
145785,0
145786,0
145787,0
145788,0
145789,0
145793,0
145794,0
145795,0
145802,0
145805,0
145808,0
145810,0
145811,0
145812,0
145820,0
145822,0
145823,0
145824,0
145825,0
145832,0
145833,0
145834,0
145835,0
145836,0
145837,0
145838,0
145839,0
145843,0
145844,0
145851,0
145852,0
145854,0
145855,0
145860,0
145861,0
145864,0
145865,0
145867,0
145869,0
145872,0
145875,0
145879,0
145881,0
145886,0
145890,0
145895,0
145897,0
145901,0
145902,0
145904,0
145907,0
145908,0
145910,0
145914,0
145916,0
145917,0
145919,0
145923,0
145927,0
145928,0
145929,0
145930,0
145931,0
145932,0
145935,0
145938,0
145941,0
145942,0
145945,0
145946,0
145952,0
145953,0
145955,0
145956,0
145960,0
145961,0
145971,0
145972,0
145978,0
145979,0
145987,0
145993,0
145994,0
145998,0
146000,0
146002,0
146003,0
146004,0
146005,0
146007,0
146009,0
146011,0
146012,0
146016,0
146022,0
146023,0
146024,0
146025,0
146026,0
146031,0
146032,0
146033,0
146034,0
146037,0
146038,0
146039,0
146040,0
146041,0
146043,0
146046,0
146047,0
146048,0
146049,0
146051,0
146052,0
146053,0
146054,0
146055,0
146059,0
146062,0
146070,0
146073,0
146074,0
146075,0
146081,0
146085,0
146089,0
146090,0
146091,0
146092,0
146094,0
146095,0
146099,0
146100,0
146104,0
146106,0
146107,0
146108,0
146111,0
146116,0
146119,0
146121,0
146125,0
146128,0
146129,0
146133,0
146135,0
146136,0
146137,0
146138,0
146139,0
146140,0
146143,0
146148,0
146150,0
146151,0
146152,0
146153,0
146154,0
146156,0
146161,0
146165,0
146167,0
146171,0
146173,0
146175,0
146176,0
146180,0
146181,0
146183,0
146184,0
146188,0
146189,0
146190,0
146196,0
146197,0
146199,0
146202,0
146206,0
146207,0
146209,0
146211,0
146212,0
146213,0
146214,0
146217,0
146220,0
146222,0
146223,0
146224,0
146227,0
146228,0
146230,0
146232,0
146233,0
146235,0
146238,0
146241,0
146244,0
146249,0
146250,0
146251,0
146258,0
146260,0
146263,0
146268,0
146270,0
146273,0
146275,0
146276,0
146277,0
146280,0
146281,0
146283,0
146286,0
146288,0
146293,0
146297,0
146299,0
146300,0
146301,0
146304,0
146305,0
146308,0
146310,0
146311,0
146312,0
146314,0
146317,0
146319,0
146322,0
146325,0
146326,0
146329,0
146330,0
146332,0
146333,0
146337,0
146340,0
146344,0
146345,0
146348,0
146349,0
146352,0
146354,0
146355,0
146358,0
146359,0
146364,0
146367,0
146369,0
146375,0
146377,0
146379,0
146380,0
146384,0
146385,0
146387,0
146389,0
146391,0
146393,0
146396,0
146397,0
146398,0
146400,0
146401,0
146402,0
146404,0
146409,0
146410,0
146411,0
146414,0
146418,0
146421,0
146422,0
146423,0
146425,0
146426,0
146427,0
146429,0
146432,0
146434,0
146441,0
146442,0
146443,0
146446,0
146447,0
146449,0
146451,0
146452,0
146456,0
146459,0
146462,0
146465,0
146466,0
146467,0
146470,0
146472,0
146473,0
146476,0
146482,0
146484,0
146488,0
146489,0
146490,0
146493,0
146501,0
146502,0
146503,0
146505,0
146506,0
146510,0
146514,0
146520,0
146521,0
146522,0
146523,0
146525,0
146527,0
146528,0
146530,0
146531,0
146538,0
146543,0
146547,0
146549,0
146550,0
146551,0
146552,0
146553,0
146554,0
146555,0
146556,0
146561,0
146565,0
146568,0
146569,0
146570,0
146571,0
146573,0
146575,0
146577,0
146579,0
146580,0
146581,0
146585,0
146586,0
146593,0
146594,0
146595,0
146597,0
146599,0
146601,0
146602,0
146604,0
146605,0
146606,0
146607,0
146611,0
146615,0
146617,0
146622,0
146623,0
146626,0
146628,0
146630,0
146631,0
146635,0
146638,0
146644,0
146648,0
146652,0
146653,0
146656,0
146657,0
146659,0
146660,0
146663,0
146664,0
146670,0
146673,0
146674,0
146677,0
146679,0
146682,0
146687,0
146688,0
146690,0
146691,0
146692,0
146693,0
146694,0
146695,0
146699,0
146701,0
146702,0
146704,0
146705,0
146706,0
146708,0
146712,0
146713,0
146715,0
146716,0
146717,0
146719,0
146720,0
146721,0
146728,0
146731,0
146732,0
146734,0
146736,0
146738,0
146740,0
146745,0
146746,0
146747,0
146748,0
146749,0
146751,0
146752,0
146754,0
146755,0
146760,0
146761,0
146762,0
146763,0
146766,0
146768,0
146771,0
146772,0
146774,0
146775,0
146777,0
146779,0
146780,0
146781,0
146782,0
146783,0
146786,0
146787,0
146788,0
146789,0
146791,0
146792,0
146796,0
146801,0
146802,0
146803,0
146805,0
146808,0
146810,0
146811,0
146812,0
146815,0
146818,0
146821,0
146827,0
146828,0
146831,0
146834,0
146838,0
146842,0
146844,0
146852,0
146854,0
146857,0
146858,0
146860,0
146862,0
146866,0
146868,0
146869,0
146873,0
146874,0
146876,0
146883,0
146885,0
146886,0
146890,0
146891,0
146892,0
146898,0
146902,0
146904,0
146906,0
146907,0
146908,0
146911,0
146914,0
146916,0
146918,0
146921,0
146925,0
146928,0
146930,0
146932,0
146934,0
146940,0
146942,0
146946,0
146947,0
146948,0
146955,0
146956,0
146958,0
146960,0
146965,0
146970,0
146971,0
146975,0
146976,0
146977,0
146978,0
146981,0
146982,0
146985,0
146986,0
146988,0
146991,0
147001,0
147004,0
147008,0
147009,0
147010,0
147011,0
147014,0
147018,0
147021,0
147023,0
147024,0
147025,0
147032,0
147033,0
147036,0
147039,0
147042,0
147043,0
147047,0
147049,0
147057,0
147058,0
147059,0
147060,0
147065,0
147066,0
147068,0
147069,0
147070,0
147071,0
147077,0
147079,0
147080,0
147082,0
147084,0
147085,0
147087,0
147088,0
147089,0
147090,0
147091,0
147092,0
147093,0
147100,0
147101,0
147104,0
147106,0
147108,0
147109,0
147112,0
147114,0
147120,0
147124,0
147129,0
147130,0
147133,0
147134,0
147135,0
147136,0
147140,0
147143,0
147156,0
147160,0
147161,0
147164,0
147165,0
147166,0
147167,0
147170,0
147174,0
147175,0
147179,0
147180,0
147183,0
147187,0
147189,0
147190,0
147198,0
147200,0
147201,0
147203,0
147205,0
147207,0
147209,0
147211,0
147218,0
147219,0
147220,0
147225,0
147228,0
147229,0
147232,0
147233,0
147237,0
147238,0
147239,0
147240,0
147242,0
147245,0
147246,0
147247,0
147250,0
147255,0
147256,0
147257,0
147258,0
147260,0
147261,0
147264,0
147271,0
147274,0
147277,0
147279,0
147282,0
147284,0
147285,0
147286,0
147292,0
147293,0
147294,0
147296,0
147297,0
147302,0
147304,0
147307,0
147312,0
147313,0
147315,0
147317,0
147325,0
147326,0
147327,0
147329,0
147330,0
147333,0
147336,0
147337,0
147338,0
147339,0
147342,0
147345,0
147347,0
147349,0
147350,0
147351,0
147354,0
147355,0
147356,0
147359,0
147361,0
147364,0
147367,0
147371,0
147374,0
147377,0
147379,0
147382,0
147383,0
147384,0
147385,0
147388,0
147391,0
147393,0
147396,0
147397,0
147398,0
147399,0
147400,0
147401,0
147404,0
147408,0
147409,0
147412,0
147413,0
147421,0
147423,0
147424,0
147428,0
147431,0
147432,0
147434,0
147435,0
147436,0
147437,0
147439,0
147440,0
147444,0
147445,0
147446,0
147448,0
147449,0
147451,0
147453,0
147454,0
147459,0
147461,0
147462,0
147465,0
147466,0
147467,0
147468,0
147469,0
147471,0
147472,0
147473,0
147475,0
147476,0
147477,0
147478,0
147479,0
147481,0
147485,0
147486,0
147487,0
147490,0
147491,0
147492,0
147494,0
147495,0
147499,0
147503,0
147505,0
147506,0
147509,0
147510,0
147511,0
147514,0
147515,0
147518,0
147525,0
147526,0
147528,0
147531,0
147534,0
147536,0
147540,0
147542,0
147545,0
147548,0
147549,0
147550,0
147554,0
147555,0
147556,0
147559,0
147560,0
147561,0
147563,0
147569,0
147570,0
147572,0
147574,0
147581,0
147585,0
147587,0
147588,0
147589,0
147590,0
147592,0
147597,0
147601,0
147602,0
147604,0
147606,0
147607,0
147611,0
147612,0
147613,0
147621,0
147625,0
147626,0
147628,0
147629,0
147631,0
147636,0
147638,0
147642,0
147645,0
147647,0
147649,0
147650,0
147652,0
147655,0
147657,0
147663,0
147664,0
147665,0
147666,0
147667,0
147668,0
147669,0
147671,0
147672,0
147673,0
147674,0
147675,0
147676,0
147677,0
147679,0
147680,0
147682,0
147683,0
147684,0
147685,0
147688,0
147689,0
147690,0
147691,0
147692,0
147695,0
147696,0
147698,0
147700,0
147704,0
147705,0
147707,0
147715,0
147716,0
147717,0
147718,0
147719,0
147720,0
147721,0
147724,0
147726,0
147728,0
147730,0
147732,0
147735,0
147737,0
147742,0
147743,0
147745,0
147747,0
147748,0
147749,0
147750,0
147752,0
147753,0
147758,0
147759,0
147760,0
147763,0
147764,0
147765,0
147767,0
147768,0
147772,0
147773,0
147774,0
147775,0
147777,0
147778,0
147781,0
147782,0
147785,0
147788,0
147790,0
147791,0
147792,0
147793,0
147795,0
147800,0
147802,0
147804,0
147805,0
147806,0
147810,0
147811,0
147814,0
147820,0
147822,0
147823,0
147824,0
147825,0
147826,0
147829,0
147831,0
147834,0
147835,0
147839,0
147840,0
147842,0
147843,0
147845,0
147847,0
147849,0
147850,0
147851,0
147852,0
147857,0
147859,0
147860,0
147861,0
147862,0
147866,0
147872,0
147873,0
147876,0
147883,0
147886,0
147887,0
147888,0
147891,0
147892,0
147893,0
147896,0
147901,0
147902,0
147911,0
147912,0
147916,0
147918,0
147919,0
147920,0
147926,0
147930,0
147931,0
147938,0
147939,0
147944,0
147945,0
147951,0
147956,0
147958,0
147960,0
147961,0
147970,0
147972,0
147973,0
147979,0
147980,0
147981,0
147984,0
147985,0
147986,0
147989,0
147990,0
147992,0
147994,0
147996,0
147997,0
147998,0
148000,0
148004,0
148005,0
148006,0
148015,0
148016,0
148018,0
148019,0
148021,0
148022,0
148023,0
148026,0
148029,0
148038,0
148040,0
148043,0
148044,0
148050,0
148054,0
148056,0
148061,0
148064,0
148067,0
148072,0
148073,0
148074,0
148079,0
148080,0
148082,0
148083,0
148085,0
148087,0
148088,0
148090,0
148095,0
148096,0
148099,0
148100,0
148101,0
148105,0
148109,0
148112,0
148114,0
148116,0
148118,0
148120,0
148126,0
148127,0
148129,0
148134,0
148136,0
148137,0
148139,0
148146,0
148147,0
148148,0
148149,0
148150,0
148155,0
148159,0
148160,0
148162,0
148164,0
148170,0
148171,0
148173,0
148178,0
148180,0
148184,0
148185,0
148186,0
148188,0
148190,0
148195,0
148201,0
148202,0
148203,0
148205,0
148206,0
148207,0
148211,0
148219,0
148220,0
148221,0
148222,0
148223,0
148225,0
148228,0
148230,0
148232,0
148234,0
148236,0
148237,0
148238,0
148240,0
148243,0
148245,0
148248,0
148249,0
148250,0
148251,0
148253,0
148254,0
148256,0
148259,0
148262,0
148264,0
148266,0
148268,0
148272,0
148273,0
148275,0
148279,0
148280,0
148282,0
148284,0
148285,0
148287,0
148289,0
148291,0
148295,0
148298,0
148299,0
148301,0
148305,0
148306,0
148307,0
148308,0
148314,0
148315,0
148317,0
148318,0
148319,0
148321,0
148323,0
148324,0
148327,0
148328,0
148329,0
148330,0
148334,0
148335,0
148336,0
148338,0
148344,0
148349,0
148354,0
148355,0
148357,0
148362,0
148365,0
148366,0
148367,0
148375,0
148377,0
148378,0
148383,0
148390,0
148391,0
148393,0
148395,0
148398,0
148399,0
148401,0
148402,0
148405,0
148408,0
148409,0
148412,0
148413,0
148417,0
148420,0
148422,0
148426,0
148431,0
148433,0
148434,0
148436,0
148438,0
148439,0
148441,0
148442,0
148443,0
148444,0
148445,0
148446,0
148447,0
148450,0
148454,0
148457,0
148458,0
148462,0
148463,0
148467,0
148468,0
148471,0
148472,0
148475,0
148484,0
148489,0
148491,0
148492,0
148493,0
148497,0
148503,0
148504,0
148505,0
148506,0
148509,0
148511,0
148513,0
148514,0
148516,0
148521,0
148524,0
148527,0
148528,0
148535,0
148536,0
148540,0
148541,0
148544,0
148545,0
148551,0
148552,0
148556,0
148557,0
148559,0
148560,0
148563,0
148566,0
148569,0
148572,0
148573,0
148574,0
148576,0
148577,0
148578,0
148579,0
148581,0
148584,0
148585,0
148586,0
148587,0
148588,0
148590,0
148592,0
148593,0
148594,0
148597,0
148600,0
148604,0
148605,0
148607,0
148609,0
148613,0
148615,0
148619,0
148622,0
148630,0
148631,0
148632,0
148633,0
148636,0
148639,0
148641,0
148642,0
148644,0
148646,0
148648,0
148649,0
148650,0
148651,0
148652,0
148655,0
148657,0
148658,0
148659,0
148660,0
148661,0
148672,0
148674,0
148681,0
148685,0
148687,0
148692,0
148695,0
148707,0
148708,0
148709,0
148712,0
148713,0
148715,0
148717,0
148718,0
148722,0
148726,0
148729,0
148732,0
148733,0
148737,0
148747,0
148751,0
148752,0
148753,0
148754,0
148755,0
148757,0
148758,0
148759,0
148761,0
148766,0
148767,0
148768,0
148769,0
148772,0
148773,0
148775,0
148776,0
148781,0
148782,0
148783,0
148786,0
148789,0
148791,0
148793,0
148795,0
148799,0
148801,0
148803,0
148805,0
148810,0
148811,0
148816,0
148817,0
148819,0
148822,0
148827,0
148830,0
148832,0
148835,0
148836,0
148837,0
148838,0
148842,0
148854,0
148855,0
148858,0
148860,0
148862,0
148863,0
148864,0
148865,0
148868,0
148869,0
148872,0
148875,0
148876,0
148878,0
148879,0
148883,0
148885,0
148890,0
148896,0
148905,0
148907,0
148908,0
148911,0
148912,0
148914,0
148916,0
148918,0
148919,0
148920,0
148924,0
148926,0
148931,0
148933,0
148934,0
148937,0
148939,0
148943,0
148944,0
148955,0
148956,0
148958,0
148963,0
148964,0
148966,0
148967,0
148971,0
148973,0
148974,0
148976,0
148981,0
148982,0
148984,0
148985,0
148987,0
148988,0
148992,0
148993,0
148998,0
148999,0
149001,0
149003,0
149009,0
149011,0
149012,0
149018,0
149021,0
149029,0
149030,0
149033,0
149034,0
149035,0
149038,0
149040,0
149042,0
149044,0
149045,0
149048,0
149049,0
149050,0
149053,0
149054,0
149055,0
149056,0
149059,0
149060,0
149062,0
149063,0
149064,0
149065,0
149066,0
149067,0
149068,0
149069,0
149070,0
149071,0
149072,0
149074,0
149081,0
149083,0
149084,0
149088,0
149092,0
149095,0
149096,0
149097,0
149102,0
149108,0
149110,0
149112,0
149113,0
149117,0
149119,0
149123,0
149124,0
149126,0
149130,0
149132,0
149134,0
149136,0
149137,0
149140,0
149142,0
149144,0
149145,0
149147,0
149150,0
149151,0
149152,0
149153,0
149154,0
149158,0
149159,0
149161,0
149162,0
149163,0
149164,0
149165,0
149167,0
149168,0
149169,0
149170,0
149171,0
149173,0
149174,0
149175,0
149177,0
149182,0
149184,0
149186,0
149187,0
149189,0
149190,0
149195,0
149197,0
149199,0
149200,0
149201,0
149203,0
149206,0
149208,0
149210,0
149211,0
149212,0
149215,0
149216,0
149218,0
149221,0
149224,0
149225,0
149229,0
149230,0
149231,0
149233,0
149234,0
149237,0
149239,0
149240,0
149242,0
149243,0
149244,0
149245,0
149246,0
149247,0
149248,0
149249,0
149250,0
149251,0
149252,0
149253,0
149256,0
149257,0
149258,0
149260,0
149262,0
149263,0
149266,0
149267,0
149274,0
149278,0
149280,0
149281,0
149282,0
149285,0
149286,0
149287,0
149291,0
149292,0
149293,0
149296,0
149297,0
149306,0
149308,0
149313,0
149316,0
149319,0
149322,0
149323,0
149324,0
149325,0
149326,0
149328,0
149329,0
149330,0
149331,0
149332,0
149333,0
149336,0
149338,0
149339,0
149341,0
149342,0
149343,0
149345,0
149346,0
149350,0
149353,0
149357,0
149359,0
149361,0
149363,0
149365,0
149369,0
149371,0
149372,0
149373,0
149374,0
149375,0
149380,0
149381,0
149387,0
149389,0
149390,0
149393,0
149394,0
149395,0
149397,0
149401,0
149404,0
149409,0
149413,0
149415,0
149416,0
149421,0
149422,0
149426,0
149427,0
149429,0
149430,0
149431,0
149434,0
149435,0
149437,0
149440,0
149443,0
149445,0
149446,0
149451,0
149453,0
149454,0
149455,0
149458,0
149462,0
149464,0
149465,0
149466,0
149473,0
149475,0
149476,0
149478,0
149480,0
149482,0
149483,0
149484,0
149486,0
149489,0
149493,0
149495,0
149497,0
149501,0
149502,0
149504,0
149510,0
149515,0
149517,0
149530,0
149531,0
149533,0
149535,0
149541,0
149542,0
149543,0
149545,0
149546,0
149548,0
149550,0
149551,0
149553,0
149557,0
149560,0
149561,0
149566,0
149571,0
149573,0
149574,0
149578,0
149584,0
149585,0
149586,0
149587,0
149588,0
149589,0
149590,0
149591,0
149594,0
149595,0
149599,0
149600,0
149602,0
149605,0
149606,0
149607,0
149612,0
149614,0
149619,0
149620,0
149626,0
149631,0
149634,0
149636,0
149638,0
149642,0
149643,0
149644,0
149646,0
149648,0
149649,0
149656,0
149658,0
149660,0
149661,0
149664,0
149665,0
149666,0
149667,0
149669,0
149670,0
149672,0
149673,0
149676,0
149677,0
149678,0
149682,0
149683,0
149685,0
149689,0
149690,0
149691,0
149693,0
149695,0
149697,0
149699,0
149705,0
149706,0
149711,0
149716,0
149717,0
149723,0
149724,0
149725,0
149726,0
149727,0
149728,0
149730,0
149735,0
149738,0
149743,0
149747,0
149749,0
149751,0
149755,0
149756,0
149762,0
149763,0
149765,0
149768,0
149769,0
149773,0
149775,0
149778,0
149780,0
149781,0
149782,0
149784,0
149785,0
149788,0
149791,0
149799,0
149800,0
149802,0
149804,0
149809,0
149811,0
149812,0
149813,0
149816,0
149818,0
149821,0
149822,0
149830,0
149833,0
149836,0
149837,0
149838,0
149842,0
149844,0
149847,0
149852,0
149858,0
149864,0
149865,0
149867,0
149868,0
149874,0
149875,0
149876,0
149880,0
149881,0
149882,0
149883,0
149886,0
149887,0
149888,0
149892,0
149893,0
149896,0
149898,0
149899,0
149900,0
149901,0
149904,0
149905,0
149906,0
149909,0
149910,0
149916,0
149917,0
149918,0
149921,0
149922,0
149928,0
149930,0
149931,0
149939,0
149940,0
149945,0
149946,0
149952,0
149954,0
149955,0
149956,0
149957,0
149959,0
149962,0
149965,0
149967,0
149969,0
149970,0
149973,0
149977,0
149978,0
149980,0
149981,0
149982,0
149984,0
149985,0
149986,0
149987,0
149989,0
149990,0
149996,0
149997,0
149999,0
150000,0
150001,0
150002,0
150003,0
150005,0
150006,0
150008,0
150009,0
150011,0
150015,0
150016,0
150018,0
150021,0
150022,0
150023,0
150024,0
150027,0
150031,0
150035,0
150037,0
150038,0
150039,0
150040,0
150042,0
150044,0
150045,0
150049,0
150050,0
150051,0
150052,0
150055,0
150056,0
150057,0
150058,0
150059,0
150061,0
150067,0
150074,0
150076,0
150077,0
150080,0
150081,0
150082,0
150083,0
150084,0
150086,0
150087,0
150088,0
150090,0
150091,0
150097,0
150100,0
150101,0
150102,0
150103,0
150109,0
150113,0
150115,0
150116,0
150117,0
150119,0
150120,0
150122,0
150123,0
150125,0
150133,0
150134,0
150135,0
150136,0
150138,0
150140,0
150141,0
150145,0
150151,0
150152,0
150153,0
150154,0
150155,0
150161,0
150162,0
150163,0
150165,0
150170,0
150172,0
150177,0
150180,0
150181,0
150182,0
150187,0
150191,0
150195,0
150197,0
150198,0
150199,0
150200,0
150202,0
150203,0
150204,0
150205,0
150208,0
150209,0
150212,0
150214,0
150217,0
150218,0
150224,0
150226,0
150227,0
150228,0
150229,0
150231,0
150234,0
150235,0
150238,0
150239,0
150241,0
150242,0
150243,0
150245,0
150247,0
150249,0
150253,0
150256,0
150258,0
150261,0
150262,0
150265,0
150267,0
150268,0
150269,0
150271,0
150272,0
150275,0
150277,0
150278,0
150280,0
150281,0
150285,0
150287,0
150292,0
150293,0
150302,0
150303,0
150304,0
150308,0
150309,0
150310,0
150315,0
150317,0
150319,0
150321,0
150323,0
150324,0
150328,0
150329,0
150332,0
150333,0
150334,0
150336,0
150337,0
150339,0
150340,0
150341,0
150343,0
150348,0
150349,0
150350,0
150353,0
150354,0
150355,0
150356,0
150357,0
150360,0
150361,0
150363,0
150364,0
150365,0
150369,0
150372,0
150373,0
150374,0
150376,0
150381,0
150385,0
150386,0
150390,0
150399,0
150403,0
150404,0
150405,0
150406,0
150407,0
150410,0
150411,0
150422,0
150423,0
150425,0
150431,0
150432,0
150433,0
150435,0
150439,0
150440,0
150441,0
150442,0
150443,0
150444,0
150445,0
150447,0
150450,0
150452,0
150453,0
150454,0
150455,0
150458,0
150460,0
150461,0
150462,0
150464,0
150466,0
150467,0
150469,0
150475,0
150476,0
150477,0
150480,0
150492,0
150494,0
150496,0
150497,0
150500,0
150501,0
150502,0
150503,0
150504,0
150505,0
150506,0
150509,0
150511,0
150516,0
150518,0
150522,0
150524,0
150525,0
150531,0
150532,0
150533,0
150534,0
150536,0
150538,0
150540,0
150541,0
150547,0
150548,0
150549,0
150550,0
150552,0
150553,0
150556,0
150557,0
150562,0
150563,0
150564,0
150566,0
150568,0
150569,0
150575,0
150578,0
150581,0
150586,0
150588,0
150589,0
150592,0
150593,0
150594,0
150597,0
150603,0
150607,0
150609,0
150612,0
150616,0
150617,0
150618,0
150622,0
150626,0
150627,0
150636,0
150641,0
150642,0
150644,0
150645,0
150647,0
150652,0
150656,0
150657,0
150660,0
150663,0
150665,0
150667,0
150668,0
150669,0
150675,0
150678,0
150679,0
150682,0
